REGION,SETTLEMENTDATE,TOTALDEMAND,PRICECATEGORY
VIC1,12/01/2021 13:00,4379.5,LOW
VIC1,12/01/2021 13:30,4346.91,LOW
VIC1,12/01/2021 14:00,4353.19,LOW
VIC1,12/01/2021 14:30,4343.36,LOW
VIC1,12/01/2021 15:00,4459.23,LOW
VIC1,12/01/2021 15:30,4606.2,LOW
VIC1,12/01/2021 16:00,4727.41,LOW
VIC1,12/01/2021 16:30,4912.55,LOW
VIC1,12/01/2021 17:00,5101.23,LOW
VIC1,12/01/2021 17:30,5239.58,LOW
VIC1,12/01/2021 18:00,5345.89,LOW
VIC1,12/01/2021 18:30,5349.3,LOW
VIC1,12/01/2021 19:00,5345.58,MEDIUM
VIC1,12/01/2021 19:30,5315.47,MEDIUM
VIC1,12/01/2021 20:00,5213.18,LOW
VIC1,12/01/2021 20:30,5170.77,LOW
VIC1,12/01/2021 21:00,5053.01,LOW
VIC1,12/01/2021 21:30,4901.71,LOW
VIC1,12/01/2021 22:00,4698.51,LOW
VIC1,12/01/2021 22:30,4579.8,LOW
VIC1,12/01/2021 23:00,4499.34,LOW
VIC1,12/01/2021 23:30,4688.13,LOW
VIC1,13/01/2021 0:00,4611.39,LOW
VIC1,13/01/2021 0:30,4443.24,LOW
VIC1,13/01/2021 1:00,4313.29,LOW
VIC1,13/01/2021 1:30,4242.48,LOW
VIC1,13/01/2021 2:00,4121.4,LOW
VIC1,13/01/2021 2:30,4082.61,LOW
VIC1,13/01/2021 3:00,4021.86,LOW
VIC1,13/01/2021 3:30,4084.35,LOW
VIC1,13/01/2021 4:00,4096.18,LOW
VIC1,13/01/2021 4:30,4183.68,LOW
VIC1,13/01/2021 5:00,4321.3,LOW
VIC1,13/01/2021 5:30,4457.27,LOW
VIC1,13/01/2021 6:00,4583.77,MEDIUM
VIC1,13/01/2021 6:30,4766.98,LOW
VIC1,13/01/2021 7:00,4771.05,LOW
VIC1,13/01/2021 7:30,4733.78,LOW
VIC1,13/01/2021 8:00,4684.13,LOW
VIC1,13/01/2021 8:30,4630.87,LOW
VIC1,13/01/2021 9:00,4576.25,LOW
VIC1,13/01/2021 9:30,4550.73,LOW
VIC1,13/01/2021 10:00,4550.47,LOW
VIC1,13/01/2021 10:30,4640.23,LOW
VIC1,13/01/2021 11:00,4749.17,LOW
VIC1,13/01/2021 11:30,5006.38,MEDIUM
VIC1,13/01/2021 12:00,5208.78,LOW
VIC1,13/01/2021 12:30,5273.79,LOW
VIC1,13/01/2021 13:00,5281.6,LOW
VIC1,13/01/2021 13:30,5382.03,LOW
VIC1,13/01/2021 14:00,5830.26,LOW
VIC1,13/01/2021 14:30,6074.6,MEDIUM
VIC1,13/01/2021 15:00,6121.56,MEDIUM
VIC1,13/01/2021 15:30,6264.22,LOW
VIC1,13/01/2021 16:00,6507.19,HIGH
VIC1,13/01/2021 16:30,6477.42,MEDIUM
VIC1,13/01/2021 17:00,6522.49,MEDIUM
VIC1,13/01/2021 17:30,6310.51,LOW
VIC1,13/01/2021 18:00,6202.73,LOW
VIC1,13/01/2021 18:30,5976.9,LOW
VIC1,13/01/2021 19:00,5821.85,LOW
VIC1,13/01/2021 19:30,5737.07,LOW
VIC1,13/01/2021 20:00,5653.53,LOW
VIC1,13/01/2021 20:30,5534,LOW
VIC1,13/01/2021 21:00,5291.38,LOW
VIC1,13/01/2021 21:30,5125.43,LOW
VIC1,13/01/2021 22:00,4955.96,LOW
VIC1,13/01/2021 22:30,4809.54,MEDIUM
VIC1,13/01/2021 23:00,4682.92,LOW
VIC1,13/01/2021 23:30,4831.2,LOW
VIC1,14/01/2021 0:00,4707.67,LOW
VIC1,14/01/2021 0:30,4522.55,LOW
VIC1,14/01/2021 1:00,4413.58,LOW
VIC1,14/01/2021 1:30,4283.37,LOW
VIC1,14/01/2021 2:00,4154.53,LOW
VIC1,14/01/2021 2:30,4084.11,LOW
VIC1,14/01/2021 3:00,4026.18,LOW
VIC1,14/01/2021 3:30,4036.56,LOW
VIC1,14/01/2021 4:00,4063.66,LOW
VIC1,14/01/2021 4:30,4164.27,LOW
VIC1,14/01/2021 5:00,4313.96,LOW
VIC1,14/01/2021 5:30,4501.75,LOW
VIC1,14/01/2021 6:00,4675.21,LOW
VIC1,14/01/2021 6:30,4882.2,LOW
VIC1,14/01/2021 7:00,4910.05,LOW
VIC1,14/01/2021 7:30,4972.9,LOW
VIC1,14/01/2021 8:00,4900.07,LOW
VIC1,14/01/2021 8:30,4871.5,LOW
VIC1,14/01/2021 9:00,4726.21,LOW
VIC1,14/01/2021 9:30,4621.75,LOW
VIC1,14/01/2021 10:00,4553.62,LOW
VIC1,14/01/2021 10:30,4436.11,LOW
VIC1,14/01/2021 11:00,4348.5,LOW
VIC1,14/01/2021 11:30,4386.49,LOW
VIC1,14/01/2021 12:00,4355.68,LOW
VIC1,14/01/2021 12:30,4341.07,LOW
VIC1,14/01/2021 13:00,4328.25,LOW
VIC1,14/01/2021 13:30,4327.76,LOW
VIC1,14/01/2021 14:00,4344.48,LOW
VIC1,14/01/2021 14:30,4360.67,LOW
VIC1,14/01/2021 15:00,4422.85,LOW
VIC1,14/01/2021 15:30,4508.67,LOW
VIC1,14/01/2021 16:00,4675.14,LOW
VIC1,14/01/2021 16:30,4790.15,LOW
VIC1,14/01/2021 17:00,4905.66,LOW
VIC1,14/01/2021 17:30,5010.72,LOW
VIC1,14/01/2021 18:00,5135.03,LOW
VIC1,14/01/2021 18:30,5226.94,LOW
VIC1,14/01/2021 19:00,5257.95,MEDIUM
VIC1,14/01/2021 19:30,5105.34,MEDIUM
VIC1,14/01/2021 20:00,5079.79,LOW
VIC1,14/01/2021 20:30,5062.88,LOW
VIC1,14/01/2021 21:00,4963.85,LOW
VIC1,14/01/2021 21:30,4795.17,LOW
VIC1,14/01/2021 22:00,4632.35,LOW
VIC1,14/01/2021 22:30,4540.57,LOW
VIC1,14/01/2021 23:00,4464.08,LOW
VIC1,14/01/2021 23:30,4687.02,LOW
VIC1,15/01/2021 0:00,4649.81,MEDIUM
VIC1,15/01/2021 0:30,4431.45,LOW
VIC1,15/01/2021 1:00,4264.55,LOW
VIC1,15/01/2021 1:30,4194.45,LOW
VIC1,15/01/2021 2:00,4041.98,LOW
VIC1,15/01/2021 2:30,3980.61,LOW
VIC1,15/01/2021 3:00,3905.95,LOW
VIC1,15/01/2021 3:30,3935.85,LOW
VIC1,15/01/2021 4:00,3966.78,LOW
VIC1,15/01/2021 4:30,4002.46,LOW
VIC1,15/01/2021 5:00,4117.65,LOW
VIC1,15/01/2021 5:30,4298.76,LOW
VIC1,15/01/2021 6:00,4488.6,LOW
VIC1,15/01/2021 6:30,4730.83,LOW
VIC1,15/01/2021 7:00,4685.81,LOW
VIC1,15/01/2021 7:30,4611.27,LOW
VIC1,15/01/2021 8:00,4481.23,LOW
VIC1,15/01/2021 8:30,4526.36,LOW
VIC1,15/01/2021 9:00,4593.48,LOW
VIC1,15/01/2021 9:30,4612.41,LOW
VIC1,15/01/2021 10:00,4432.53,LOW
VIC1,15/01/2021 10:30,4220.66,LOW
VIC1,15/01/2021 11:00,4179.14,LOW
VIC1,15/01/2021 11:30,4079.64,LOW
VIC1,15/01/2021 12:00,3936.83,LOW
VIC1,15/01/2021 12:30,3843.15,LOW
VIC1,15/01/2021 13:00,3785.32,LOW
VIC1,15/01/2021 13:30,3891.58,LOW
VIC1,15/01/2021 14:00,4076.09,LOW
VIC1,15/01/2021 14:30,3882.35,LOW
VIC1,15/01/2021 15:00,3998.92,LOW
VIC1,15/01/2021 15:30,3992.89,LOW
VIC1,15/01/2021 16:00,4046.89,LOW
VIC1,15/01/2021 16:30,4209.82,LOW
VIC1,15/01/2021 17:00,4229.77,LOW
VIC1,15/01/2021 17:30,4419.34,LOW
VIC1,15/01/2021 18:00,4546.35,LOW
VIC1,15/01/2021 18:30,4524.05,LOW
VIC1,15/01/2021 19:00,4630.9,LOW
VIC1,15/01/2021 19:30,4693.29,LOW
VIC1,15/01/2021 20:00,4742.8,LOW
VIC1,15/01/2021 20:30,4742.85,LOW
VIC1,15/01/2021 21:00,4634.78,LOW
VIC1,15/01/2021 21:30,4486.42,LOW
VIC1,15/01/2021 22:00,4346.78,LOW
VIC1,15/01/2021 22:30,4299.4,LOW
VIC1,15/01/2021 23:00,4210.69,LOW
VIC1,15/01/2021 23:30,4465.17,LOW
VIC1,16/01/2021 0:00,4409.34,LOW
VIC1,16/01/2021 0:30,4279.18,LOW
VIC1,16/01/2021 1:00,4133.69,LOW
VIC1,16/01/2021 1:30,4029.99,LOW
VIC1,16/01/2021 2:00,3820.03,LOW
VIC1,16/01/2021 2:30,3759.93,LOW
VIC1,16/01/2021 3:00,3727.29,LOW
VIC1,16/01/2021 3:30,3761.71,LOW
VIC1,16/01/2021 4:00,3702.76,LOW
VIC1,16/01/2021 4:30,3716.57,LOW
VIC1,16/01/2021 5:00,3735.06,LOW
VIC1,16/01/2021 5:30,3935.01,LOW
VIC1,16/01/2021 6:00,3939.94,LOW
VIC1,16/01/2021 6:30,4060.57,LOW
VIC1,16/01/2021 7:00,4089.32,LOW
VIC1,16/01/2021 7:30,4026.96,LOW
VIC1,16/01/2021 8:00,3915.25,LOW
VIC1,16/01/2021 8:30,3931.26,LOW
VIC1,16/01/2021 9:00,3944.22,LOW
VIC1,16/01/2021 9:30,3975.67,LOW
VIC1,16/01/2021 10:00,3985.59,LOW
VIC1,16/01/2021 10:30,4042.44,LOW
VIC1,16/01/2021 11:00,4023.01,LOW
VIC1,16/01/2021 11:30,3874.44,LOW
VIC1,16/01/2021 12:00,3663.89,LOW
VIC1,16/01/2021 12:30,3693.31,LOW
VIC1,16/01/2021 13:00,3553.84,LOW
VIC1,16/01/2021 13:30,3434.26,LOW
VIC1,16/01/2021 14:00,3337.42,LOW
VIC1,16/01/2021 14:30,3279.27,LOW
VIC1,16/01/2021 15:00,3285.16,LOW
VIC1,16/01/2021 15:30,3510.67,LOW
VIC1,16/01/2021 16:00,3672.12,LOW
VIC1,16/01/2021 16:30,3777.87,LOW
VIC1,16/01/2021 17:00,4037.8,LOW
VIC1,16/01/2021 17:30,4222.65,LOW
VIC1,16/01/2021 18:00,4287.09,LOW
VIC1,16/01/2021 18:30,4371.59,LOW
VIC1,16/01/2021 19:00,4449.89,LOW
VIC1,16/01/2021 19:30,4460.55,LOW
VIC1,16/01/2021 20:00,4529.66,LOW
VIC1,16/01/2021 20:30,4512,LOW
VIC1,16/01/2021 21:00,4456.46,LOW
VIC1,16/01/2021 21:30,4384.97,LOW
VIC1,16/01/2021 22:00,4302.16,LOW
VIC1,16/01/2021 22:30,4253.54,LOW
VIC1,16/01/2021 23:00,4237.01,LOW
VIC1,16/01/2021 23:30,4433.98,LOW
VIC1,17/01/2021 0:00,4401.21,LOW
VIC1,17/01/2021 0:30,4244.12,LOW
VIC1,17/01/2021 1:00,4107.18,LOW
VIC1,17/01/2021 1:30,4036.34,LOW
VIC1,17/01/2021 2:00,3932.42,LOW
VIC1,17/01/2021 2:30,3850.46,LOW
VIC1,17/01/2021 3:00,3784.45,LOW
VIC1,17/01/2021 3:30,3764.31,LOW
VIC1,17/01/2021 4:00,3739.39,LOW
VIC1,17/01/2021 4:30,3789.99,LOW
VIC1,17/01/2021 5:00,3764.89,LOW
VIC1,17/01/2021 5:30,3844.11,LOW
VIC1,17/01/2021 6:00,3833.26,LOW
VIC1,17/01/2021 6:30,3872.67,LOW
VIC1,17/01/2021 7:00,3905.96,LOW
VIC1,17/01/2021 7:30,3790.66,LOW
VIC1,17/01/2021 8:00,3724.4,LOW
VIC1,17/01/2021 8:30,3696.29,LOW
VIC1,17/01/2021 9:00,3566.65,LOW
VIC1,17/01/2021 9:30,3379.36,LOW
VIC1,17/01/2021 10:00,3434.28,LOW
VIC1,17/01/2021 10:30,3255.08,LOW
VIC1,17/01/2021 11:00,3194.45,LOW
VIC1,17/01/2021 11:30,3089.26,LOW
VIC1,17/01/2021 12:00,2995.75,LOW
VIC1,17/01/2021 12:30,2964.53,LOW
VIC1,17/01/2021 13:00,2776.15,LOW
VIC1,17/01/2021 13:30,2708.53,LOW
VIC1,17/01/2021 14:00,2730.5,LOW
VIC1,17/01/2021 14:30,2717.89,LOW
VIC1,17/01/2021 15:00,2828.84,LOW
VIC1,17/01/2021 15:30,2974.08,LOW
VIC1,17/01/2021 16:00,3149.14,LOW
VIC1,17/01/2021 16:30,3398.59,LOW
VIC1,17/01/2021 17:00,3720.09,LOW
VIC1,17/01/2021 17:30,4018.09,LOW
VIC1,17/01/2021 18:00,4257.06,LOW
VIC1,17/01/2021 18:30,4383.32,LOW
VIC1,17/01/2021 19:00,4424.92,MEDIUM
VIC1,17/01/2021 19:30,4448.12,LOW
VIC1,17/01/2021 20:00,4425.83,MEDIUM
VIC1,17/01/2021 20:30,4473.05,MEDIUM
VIC1,17/01/2021 21:00,4426.64,LOW
VIC1,17/01/2021 21:30,4337.54,LOW
VIC1,17/01/2021 22:00,4228.46,LOW
VIC1,17/01/2021 22:30,4153.75,LOW
VIC1,17/01/2021 23:00,4062.09,LOW
VIC1,17/01/2021 23:30,4243.23,LOW
VIC1,18/01/2021 0:00,4221.73,LOW
VIC1,18/01/2021 0:30,4089.73,LOW
VIC1,18/01/2021 1:00,3986.87,LOW
VIC1,18/01/2021 1:30,3905.41,LOW
VIC1,18/01/2021 2:00,3818.13,LOW
VIC1,18/01/2021 2:30,3703.99,LOW
VIC1,18/01/2021 3:00,3666.73,LOW
VIC1,18/01/2021 3:30,3591.47,LOW
VIC1,18/01/2021 4:00,3592.86,LOW
VIC1,18/01/2021 4:30,3730.09,LOW
VIC1,18/01/2021 5:00,3855.61,LOW
VIC1,18/01/2021 5:30,4137.79,LOW
VIC1,18/01/2021 6:00,4261.32,LOW
VIC1,18/01/2021 6:30,4536.06,LOW
VIC1,18/01/2021 7:00,4678.55,LOW
VIC1,18/01/2021 7:30,4695.97,LOW
VIC1,18/01/2021 8:00,4660.74,LOW
VIC1,18/01/2021 8:30,4658.48,LOW
VIC1,18/01/2021 9:00,4578.46,LOW
VIC1,18/01/2021 9:30,4550.42,LOW
VIC1,18/01/2021 10:00,4457.82,LOW
VIC1,18/01/2021 10:30,4317.08,LOW
VIC1,18/01/2021 11:00,4077.28,LOW
VIC1,18/01/2021 11:30,3951.77,LOW
VIC1,18/01/2021 12:00,3891.93,LOW
VIC1,18/01/2021 12:30,3811.99,LOW
VIC1,18/01/2021 13:00,3788.37,LOW
VIC1,18/01/2021 13:30,3756.2,LOW
VIC1,18/01/2021 14:00,3727.73,LOW
VIC1,18/01/2021 14:30,3718.63,LOW
VIC1,18/01/2021 15:00,3804.18,LOW
VIC1,18/01/2021 15:30,3918.23,LOW
VIC1,18/01/2021 16:00,4135.88,LOW
VIC1,18/01/2021 16:30,4269.92,LOW
VIC1,18/01/2021 17:00,4530.45,LOW
VIC1,18/01/2021 17:30,4599.42,LOW
VIC1,18/01/2021 18:00,4789.56,LOW
VIC1,18/01/2021 18:30,4868.28,LOW
VIC1,18/01/2021 19:00,4895.82,LOW
VIC1,18/01/2021 19:30,4885.11,LOW
VIC1,18/01/2021 20:00,4852.95,LOW
VIC1,18/01/2021 20:30,4802.85,LOW
VIC1,18/01/2021 21:00,4756.49,LOW
VIC1,18/01/2021 21:30,4666.3,LOW
VIC1,18/01/2021 22:00,4490.6,LOW
VIC1,18/01/2021 22:30,4368.52,LOW
VIC1,18/01/2021 23:00,4297.17,LOW
VIC1,18/01/2021 23:30,4498.77,LOW
VIC1,19/01/2021 0:00,4439.89,LOW
VIC1,19/01/2021 0:30,4239,LOW
VIC1,19/01/2021 1:00,4131.8,LOW
VIC1,19/01/2021 1:30,4038.01,LOW
VIC1,19/01/2021 2:00,3920.21,LOW
VIC1,19/01/2021 2:30,3869.19,LOW
VIC1,19/01/2021 3:00,3783.46,LOW
VIC1,19/01/2021 3:30,3738.19,LOW
VIC1,19/01/2021 4:00,3797.03,LOW
VIC1,19/01/2021 4:30,3915.81,LOW
VIC1,19/01/2021 5:00,4009.25,LOW
VIC1,19/01/2021 5:30,4235.86,LOW
VIC1,19/01/2021 6:00,4432.57,LOW
VIC1,19/01/2021 6:30,4589.46,LOW
VIC1,19/01/2021 7:00,4758.94,LOW
VIC1,19/01/2021 7:30,4691.98,LOW
VIC1,19/01/2021 8:00,4561.62,LOW
VIC1,19/01/2021 8:30,4469.54,LOW
VIC1,19/01/2021 9:00,4321.98,LOW
VIC1,19/01/2021 9:30,4188.71,LOW
VIC1,19/01/2021 10:00,4155.35,LOW
VIC1,19/01/2021 10:30,4008.8,LOW
VIC1,19/01/2021 11:00,3924.04,LOW
VIC1,19/01/2021 11:30,3835.18,LOW
VIC1,19/01/2021 12:00,3742.98,LOW
VIC1,19/01/2021 12:30,3624.18,LOW
VIC1,19/01/2021 13:00,3540.62,LOW
VIC1,19/01/2021 13:30,3574.34,LOW
VIC1,19/01/2021 14:00,3595.66,LOW
VIC1,19/01/2021 14:30,3640.41,LOW
VIC1,19/01/2021 15:00,3676.2,LOW
VIC1,19/01/2021 15:30,3750.6,LOW
VIC1,19/01/2021 16:00,3880.71,LOW
VIC1,19/01/2021 16:30,4094.23,LOW
VIC1,19/01/2021 17:00,4328.44,LOW
VIC1,19/01/2021 17:30,4484.72,LOW
VIC1,19/01/2021 18:00,4601.94,LOW
VIC1,19/01/2021 18:30,4676.43,LOW
VIC1,19/01/2021 19:00,4735.65,LOW
VIC1,19/01/2021 19:30,4773.26,LOW
VIC1,19/01/2021 20:00,4813.22,LOW
VIC1,19/01/2021 20:30,4816.53,LOW
VIC1,19/01/2021 21:00,4741.54,LOW
VIC1,19/01/2021 21:30,4583.68,LOW
VIC1,19/01/2021 22:00,4424.67,LOW
VIC1,19/01/2021 22:30,4328.82,LOW
VIC1,19/01/2021 23:00,4261.3,LOW
VIC1,19/01/2021 23:30,4467.38,LOW
VIC1,20/01/2021 0:00,4420.4,LOW
VIC1,20/01/2021 0:30,4303.44,LOW
VIC1,20/01/2021 1:00,4209.1,LOW
VIC1,20/01/2021 1:30,4105.56,LOW
VIC1,20/01/2021 2:00,3945.36,LOW
VIC1,20/01/2021 2:30,3881.44,LOW
VIC1,20/01/2021 3:00,3827.6,LOW
VIC1,20/01/2021 3:30,3819.88,LOW
VIC1,20/01/2021 4:00,3877.36,LOW
VIC1,20/01/2021 4:30,3911.5,LOW
VIC1,20/01/2021 5:00,4026.48,LOW
VIC1,20/01/2021 5:30,4283.76,LOW
VIC1,20/01/2021 6:00,4480.85,LOW
VIC1,20/01/2021 6:30,4701.87,LOW
VIC1,20/01/2021 7:00,4791.39,LOW
VIC1,20/01/2021 7:30,4713.26,LOW
VIC1,20/01/2021 8:00,4637.96,LOW
VIC1,20/01/2021 8:30,4468.91,LOW
VIC1,20/01/2021 9:00,4289.42,LOW
VIC1,20/01/2021 9:30,4102.83,LOW
VIC1,20/01/2021 10:00,4002.83,LOW
VIC1,20/01/2021 10:30,3937.98,LOW
VIC1,20/01/2021 11:00,3892.58,LOW
VIC1,20/01/2021 11:30,3845.33,LOW
VIC1,20/01/2021 12:00,3822,LOW
VIC1,20/01/2021 12:30,3837.51,LOW
VIC1,20/01/2021 13:00,3875.19,LOW
VIC1,20/01/2021 13:30,3914.34,LOW
VIC1,20/01/2021 14:00,3965.17,LOW
VIC1,20/01/2021 14:30,4029.63,LOW
VIC1,20/01/2021 15:00,4149.33,LOW
VIC1,20/01/2021 15:30,4290.04,LOW
VIC1,20/01/2021 16:00,4462.33,LOW
VIC1,20/01/2021 16:30,4655.83,LOW
VIC1,20/01/2021 17:00,4894.92,LOW
VIC1,20/01/2021 17:30,5056.95,LOW
VIC1,20/01/2021 18:00,5181.59,LOW
VIC1,20/01/2021 18:30,5257.11,MEDIUM
VIC1,20/01/2021 19:00,5288.42,MEDIUM
VIC1,20/01/2021 19:30,5291.48,MEDIUM
VIC1,20/01/2021 20:00,5198.99,LOW
VIC1,20/01/2021 20:30,5167.66,LOW
VIC1,20/01/2021 21:00,5028.31,LOW
VIC1,20/01/2021 21:30,4906.57,LOW
VIC1,20/01/2021 22:00,4717.68,LOW
VIC1,20/01/2021 22:30,4613.14,LOW
VIC1,20/01/2021 23:00,4528.07,LOW
VIC1,20/01/2021 23:30,4693.84,LOW
VIC1,21/01/2021 0:00,4660.17,LOW
VIC1,21/01/2021 0:30,4475.25,LOW
VIC1,21/01/2021 1:00,4369.8,LOW
VIC1,21/01/2021 1:30,4270.39,LOW
VIC1,21/01/2021 2:00,4167.98,LOW
VIC1,21/01/2021 2:30,4083.43,LOW
VIC1,21/01/2021 3:00,4051.66,LOW
VIC1,21/01/2021 3:30,4035.48,LOW
VIC1,21/01/2021 4:00,4063.68,LOW
VIC1,21/01/2021 4:30,4147.54,LOW
VIC1,21/01/2021 5:00,4314.88,LOW
VIC1,21/01/2021 5:30,4541.74,LOW
VIC1,21/01/2021 6:00,4697.38,LOW
VIC1,21/01/2021 6:30,4899.85,LOW
VIC1,21/01/2021 7:00,4960.61,LOW
VIC1,21/01/2021 7:30,4868.12,LOW
VIC1,21/01/2021 8:00,4796.46,LOW
VIC1,21/01/2021 8:30,4712.54,LOW
VIC1,21/01/2021 9:00,4569.59,LOW
VIC1,21/01/2021 9:30,4495.93,LOW
VIC1,21/01/2021 10:00,4479.31,LOW
VIC1,21/01/2021 10:30,4490.76,LOW
VIC1,21/01/2021 11:00,4530.9,LOW
VIC1,21/01/2021 11:30,4598.51,LOW
VIC1,21/01/2021 12:00,4682.86,LOW
VIC1,21/01/2021 12:30,4776.1,LOW
VIC1,21/01/2021 13:00,4870.53,LOW
VIC1,21/01/2021 13:30,5033.54,LOW
VIC1,21/01/2021 14:00,5181.16,LOW
VIC1,21/01/2021 14:30,5422.82,LOW
VIC1,21/01/2021 15:00,5676.83,LOW
VIC1,21/01/2021 15:30,5943.78,LOW
VIC1,21/01/2021 16:00,6165.24,LOW
VIC1,21/01/2021 16:30,6427.53,LOW
VIC1,21/01/2021 17:00,6710.19,LOW
VIC1,21/01/2021 17:30,6838.98,LOW
VIC1,21/01/2021 18:00,7010.52,MEDIUM
VIC1,21/01/2021 18:30,7046.57,MEDIUM
VIC1,21/01/2021 19:00,6867.18,MEDIUM
VIC1,21/01/2021 19:30,6709.15,MEDIUM
VIC1,21/01/2021 20:00,6541.21,LOW
VIC1,21/01/2021 20:30,6292.79,LOW
VIC1,21/01/2021 21:00,6033.56,LOW
VIC1,21/01/2021 21:30,5685.01,LOW
VIC1,21/01/2021 22:00,5396.75,LOW
VIC1,21/01/2021 22:30,5145.23,LOW
VIC1,21/01/2021 23:00,5015.47,LOW
VIC1,21/01/2021 23:30,5163.45,LOW
VIC1,22/01/2021 0:00,5071.35,LOW
VIC1,22/01/2021 0:30,4867.61,LOW
VIC1,22/01/2021 1:00,4698.7,LOW
VIC1,22/01/2021 1:30,4618.11,LOW
VIC1,22/01/2021 2:00,4461.79,LOW
VIC1,22/01/2021 2:30,4375.63,LOW
VIC1,22/01/2021 3:00,4327.96,LOW
VIC1,22/01/2021 3:30,4311.54,LOW
VIC1,22/01/2021 4:00,4326.06,LOW
VIC1,22/01/2021 4:30,4380.39,LOW
VIC1,22/01/2021 5:00,4547.75,LOW
VIC1,22/01/2021 5:30,4761.23,LOW
VIC1,22/01/2021 6:00,4943.44,LOW
VIC1,22/01/2021 6:30,5139.54,LOW
VIC1,22/01/2021 7:00,5110.53,LOW
VIC1,22/01/2021 7:30,5094.13,LOW
VIC1,22/01/2021 8:00,5070.58,LOW
VIC1,22/01/2021 8:30,5082.83,LOW
VIC1,22/01/2021 9:00,4963.4,LOW
VIC1,22/01/2021 9:30,4876.43,LOW
VIC1,22/01/2021 10:00,4814.51,LOW
VIC1,22/01/2021 10:30,4775.53,LOW
VIC1,22/01/2021 11:00,4761.42,LOW
VIC1,22/01/2021 11:30,4731.86,LOW
VIC1,22/01/2021 12:00,4683.68,LOW
VIC1,22/01/2021 12:30,4720.43,LOW
VIC1,22/01/2021 13:00,4770.42,LOW
VIC1,22/01/2021 13:30,4850.45,LOW
VIC1,22/01/2021 14:00,4880.6,LOW
VIC1,22/01/2021 14:30,4981.69,LOW
VIC1,22/01/2021 15:00,5179.74,LOW
VIC1,22/01/2021 15:30,5333.63,LOW
VIC1,22/01/2021 16:00,5507.47,LOW
VIC1,22/01/2021 16:30,5779.1,LOW
VIC1,22/01/2021 17:00,5925.51,MEDIUM
VIC1,22/01/2021 17:30,5934.86,LOW
VIC1,22/01/2021 18:00,5954.97,MEDIUM
VIC1,22/01/2021 18:30,5876.77,MEDIUM
VIC1,22/01/2021 19:00,5921.81,MEDIUM
VIC1,22/01/2021 19:30,5791.31,MEDIUM
VIC1,22/01/2021 20:00,5617.49,MEDIUM
VIC1,22/01/2021 20:30,5523.94,MEDIUM
VIC1,22/01/2021 21:00,5344.44,LOW
VIC1,22/01/2021 21:30,5168.43,LOW
VIC1,22/01/2021 22:00,4970.78,LOW
VIC1,22/01/2021 22:30,4805.77,LOW
VIC1,22/01/2021 23:00,4752.91,LOW
VIC1,22/01/2021 23:30,4929.35,LOW
VIC1,23/01/2021 0:00,4843.15,LOW
VIC1,23/01/2021 0:30,4667.34,LOW
VIC1,23/01/2021 1:00,4537.38,LOW
VIC1,23/01/2021 1:30,4449.38,LOW
VIC1,23/01/2021 2:00,4328.47,LOW
VIC1,23/01/2021 2:30,4241.84,LOW
VIC1,23/01/2021 3:00,4166.27,LOW
VIC1,23/01/2021 3:30,4148.97,LOW
VIC1,23/01/2021 4:00,4145.92,LOW
VIC1,23/01/2021 4:30,4191.81,LOW
VIC1,23/01/2021 5:00,4263.38,LOW
VIC1,23/01/2021 5:30,4362.32,LOW
VIC1,23/01/2021 6:00,4400.4,LOW
VIC1,23/01/2021 6:30,4485.59,LOW
VIC1,23/01/2021 7:00,4488.5,LOW
VIC1,23/01/2021 7:30,4457.9,LOW
VIC1,23/01/2021 8:00,4350.25,LOW
VIC1,23/01/2021 8:30,4282.83,LOW
VIC1,23/01/2021 9:00,4077.01,LOW
VIC1,23/01/2021 9:30,4120.31,LOW
VIC1,23/01/2021 10:00,4010.81,LOW
VIC1,23/01/2021 10:30,3969.62,LOW
VIC1,23/01/2021 11:00,3964.21,LOW
VIC1,23/01/2021 11:30,3935.92,LOW
VIC1,23/01/2021 12:00,3971.12,LOW
VIC1,23/01/2021 12:30,4023.74,LOW
VIC1,23/01/2021 13:00,4094.68,LOW
VIC1,23/01/2021 13:30,4153.02,LOW
VIC1,23/01/2021 14:00,4250.59,LOW
VIC1,23/01/2021 14:30,4412.88,LOW
VIC1,23/01/2021 15:00,4612.73,LOW
VIC1,23/01/2021 15:30,4884.21,LOW
VIC1,23/01/2021 16:00,5113.92,LOW
VIC1,23/01/2021 16:30,5406.79,LOW
VIC1,23/01/2021 17:00,5740.58,MEDIUM
VIC1,23/01/2021 17:30,5981.23,MEDIUM
VIC1,23/01/2021 18:00,6170.17,MEDIUM
VIC1,23/01/2021 18:30,6220.45,MEDIUM
VIC1,23/01/2021 19:00,6155.7,MEDIUM
VIC1,23/01/2021 19:30,6008.49,MEDIUM
VIC1,23/01/2021 20:00,5818.95,MEDIUM
VIC1,23/01/2021 20:30,5633.54,LOW
VIC1,23/01/2021 21:00,5452.27,LOW
VIC1,23/01/2021 21:30,5275.23,LOW
VIC1,23/01/2021 22:00,5077.32,LOW
VIC1,23/01/2021 22:30,4926.21,LOW
VIC1,23/01/2021 23:00,4829.78,LOW
VIC1,23/01/2021 23:30,4970.92,LOW
VIC1,24/01/2021 0:00,4855.71,LOW
VIC1,24/01/2021 0:30,4661.18,LOW
VIC1,24/01/2021 1:00,4517.52,LOW
VIC1,24/01/2021 1:30,4391.09,LOW
